doi,title,pmid,authors,year,issns,supporting_cites,disputing_cites,mentioning_cites,total_cites,scite_report_link,fields,first_approach,second_approach,third_approach
10.1073/pnas.1519790113,Microstructure provides insights into evolutionary design and resilience of Coscinodiscus sp. frustule,26858446.0,"['Zachary H. Aitken', 'Shi Luo', 'Stephanie N. Reynolds', 'Christian Thaulow', 'Julia R. Greer']",2016.0,"['0027-8424', '1091-6490']",1.0,0.0,15.0,16.0,https://scite.ai/reports/microstructure-provides-insights-into-evolutionary-RprR59,Nanocrystalline material_Transmission electron microscopy_Composite material_Beam (structure)_Materials science_Frustule_Nanoindentation_Fracture mechanics_Structural engineering_Relative density_Bending,0.0,0.0,0.0
10.1080/19448953.2015.1094269,Beyond a Deterrence Approach towards the Undeclared Economy: Some Lessons from Bulgaria,,"['Colin C. Williams', 'Josip Franic']",2016.0,"['1944-8953', '1944-8961']",1.0,0.0,7.0,8.0,https://scite.ai/reports/beyond-a-deterrence-approach-towards-aKGPxb,Economy_Indirect approach_Logistic regression_Economics_Deterrence theory_Correlation and dependence,0.0,0.0,0.0
10.1111/rego.12121,Responsive regulation in public-private partnerships: Between deterrence and persuasion,,"['Anne-Marie Reynaers', 'Salvador Parrado']",2016.0,['1748-5983'],1.0,0.0,3.0,4.0,https://scite.ai/reports/responsive-regulation-in-public-private-partnerships-Jwn5na,Public economics_Economics_Public infrastructure_Public–private partnership_Sanctions_Enforcement_Persuasion_Industrial organization_Deterrence theory_Service delivery framework_General partnership,0.0,0.0,0.0
10.1111/imig.12251,The Asylum-Integration Paradox: Comparing Asylum Support Systems and Refugee Integration in The Netherlands and the UK,,"['Linda Bakker', 'Sin Yi Cheung', 'Jenny Phillimore']",2016.0,['0020-7985'],1.0,0.0,24.0,25.0,https://scite.ai/reports/the-asylum-integration-paradox-comparing-asylum-QPpnyw,Gender studies_Sociology_Accommodation_Empirical evidence_Refugee_Population_Support system_Physical health_Criminology,0.0,0.0,0.0
10.1186/s12911-016-0336-x,Using the weighted area under the net benefit curve for decision curve analysis,27431531.0,"['Rajesh Talluri', 'Sanjay Shete']",2016.0,['1472-6947'],1.0,0.0,20.0,21.0,https://scite.ai/reports/using-the-weighted-area-under-EbdOxy,Statistics_Risk assessment_Decision curve analysis_Risk prediction models_Area under curve_Clinical scenario_Type I and type II errors_Computer science_Predictive modelling_Area under the curve,0.0,0.0,0.0
10.30843/nzpp.2016.69.5939,February/March moth flights in Manawatu have important implications for porina management,,"['C.M. Ferguson', 'M.A. Gee-Taylor', 'N.K. Richards']",2016.0,"['1179-352X', '1175-9003']",1.0,0.0,1.0,2.0,https://scite.ai/reports/february-march-moth-flights-in-manawatu-MarrRXl,Ecology_Porina_Biology,0.0,0.0,0.0
10.1002/jcph.833,Oral Human Abuse Potential of Oxycodone DETERx®(Xtampza®ER),27669664.0,"['Ernest A. Kopecky', 'Alison B. Fleming', 'Naama Levy-Cooperman', ""Melinda O'Connor"", 'Edward M. Sellers']",2016.0,['0091-2700'],1.0,0.0,9.0,10.0,https://scite.ai/reports/oral-human-abuse-potential-of-nd9xNr,Pharmacokinetics_Placebo_Oxycodone_Morphine_Addiction Research Center Inventory_Benzedrine_Poison control_Anesthesia_Bioequivalence_Medicine,0.0,0.0,0.0
10.1007/s00401-016-1617-2,"Extended post-mortem delay times should not be viewed as a deterrent to the scientific investigation of human brain tissue: a study from the Brains for Dementia Research Network Neuropathology Study Group, UK",,"['Andrew C. Robinson', 'Laura Palmer', 'Seth Love', 'Marie Hamard', 'Margaret Esiri', 'Olaf Ansorge', 'Debbie Lett', 'Johannes Attems', 'Chris Morris', 'Claire Troakes', 'Sashika Selvackadunco', 'Andrew King', 'Safa Al-Sarraj', 'David M. A. Mann']",2016.0,"['0001-6322', '1432-0533']",1.0,0.0,2.0,3.0,https://scite.ai/reports/extended-post-mortem-delay-times-should-24j6Gn,Neuroscience_Frontotemporal lobar degeneration_Human brain_Neuropathology_White matter_Cerebellar white matter_Dementia research_Medicine_Gerontology,0.0,0.0,0.0
10.1093/pm/pnw122,"Abuse Potential with Oral Route of Administration of a Hydrocodone Extended-Release Tablet Formulated with Abuse-Deterrence Technology in Nondependent, Recreational Opioid Users",27330154.0,"['Mona Darwish', 'Mary Bond', 'Yuju Ma', 'William Tracewell', 'Philmore Robertson', 'Lynn R. Webster']",2016.0,"['1526-2375', '1526-4637']",1.0,0.0,16.0,17.0,https://scite.ai/reports/abuse-potential-with-oral-route-NdyN5N,Pharmacodynamics_Placebo_Hydrocodone_Sedative_Opioid_Poison control_Substance abuse_Anesthesia_Medicine_Crossover study,0.0,0.0,0.0
10.1186/s12971-016-0074-y,Perceived effectiveness of graphic health warnings as a deterrent for smoking initiation among adolescents in selected schools in southwest Nigeria,26997939.0,"['A. O. Adebiyi', 'O. C. Uchendu', 'E. Bamgboye', 'O. Ibitoye', 'B. Omotola']",2016.0,['1617-9625'],1.0,0.0,14.0,15.0,https://scite.ai/reports/perceived-effectiveness-of-graphic-health-V1Ve5R,Public health_Health psychology_Young adult_Disease_Health information_Middle income countries_Smoking initiation_Behavioural sciences_Medicine_Environmental health,0.0,0.0,0.0
10.17159/sajs.2016/20150058,Responses of African elephants towards a bee threat: Its application in mitigating human–elephant conflict,,"['Mduduzi Ndlovu', 'Emma Devereux', 'Melissa Chieffe', 'Kendra Asklof', 'Alicia Russo', '', '', '', '', '', '']",2016.0,"['0038-2353', '1996-7489']",1.0,0.0,1.0,2.0,https://scite.ai/reports/responses-of-african-elephants-towards-OY3p1j,No data.,0.0,0.0,0.0
10.14499/indonesianjpharm27iss2pp104,BIOACTIVE TERPENOID FROM THE BALINESE NUDIBRANCH Hypselodoris infucata,,"['I Wayan Mudianta', 'Ni Wayan Martiningsih', 'I Nyoman Dodik Prasetia', 'Muhammad Nursid']",2016.0,"['2338-9486', '2338-9427']",1.0,0.0,1.0,2.0,https://scite.ai/reports/bioactive-terpenoid-from-the-balinese-ka0pW5,Terpenoid_Absolute configuration_Penaeus_Metabolite_Nudibranch_Hypselodoris_Natural product_Enantiomer_Biochemistry_Botany_Biology,0.0,0.0,0.0
10.1177/1073110516654126,Kings to Cowards: One-Punch Assaults,,"['Jason Schreiber', 'Angela Williams', 'David Ranson']",2016.0,"['1073-1105', '1748-720X']",1.0,0.0,0.0,1.0,https://scite.ai/reports/kings-to-cowards-one-punch-assaults-2NJp9Kx,Human factors and ergonomics_Occupational safety and health_Injury prevention_Law_Accident prevention_Poison control_Injury control_Policy making_Suicide prevention_Medical emergency_Medicine,0.0,0.0,0.0
10.1111/risa.12547,Attacker Deterrence and Perceived Risk in a Stackelberg Security Game,,"['Garret Ridinger', 'Richard S. John', 'Michael McBride', 'Nicholas Scurich']",2016.0,['0272-4332'],1.0,0.0,1.0,2.0,https://scite.ai/reports/attacker-deterrence-and-perceived-risk-0D1j8y,Scarcity_Engineering_Risk perception_Stackelberg competition_Perception_Computer security_Guard (information security)_Deterrence theory,0.0,0.0,0.0
10.3390/toxins8010030,The Biochemical Toxin Arsenal from Ant Venoms,26805882.0,"['Axel Touchard', 'Samira Aili', 'Eduardo Fox', 'Pierre Escoubas', 'Jérôme Orivel', 'Graham Nicholson', 'Alain Dejean']",2016.0,['2072-6651'],1.0,0.0,82.0,83.0,https://scite.ai/reports/the-biochemical-toxin-arsenal-from-YMaEbr,Nest_Predation_Ecology_Toxin_Ant venom_Venom_Sex pheromone_Eusociality_Biology_Zoology_ANT,0.0,0.0,0.0
10.5430/ijfr.v7n2p247,Relationship between Board Remuneration and Financial Performance in the Kenyan Financial Services Industry,,"['Rita Ruparelia', 'Amos Njuguna']",2016.0,"['1923-4031', '1923-4023']",1.0,0.0,14.0,15.0,https://scite.ai/reports/relationship-between-board-remuneration-and-M61dW9,Accounting_Financial services_Business_Return on equity_Dividend yield_Return on assets_Financial market_Audit_Earnings per share_Remuneration,0.0,0.0,0.0
10.1007/s13355-016-0411-x,"Effects of halolactones with strong feeding-deterrent activity on the growth and development of larvae of the lesser mealworm, Alphitobius diaperinus (Coleoptera: Tenebrionidae)",27471325.0,"['Maryla Szczepanik', 'Anna Gliszczyńska', 'Maksymilian Hnatejko', 'Beata Zawitowska']",2016.0,"['0003-6862', '1347-605X']",1.0,0.0,3.0,4.0,https://scite.ai/reports/effects-of-halolactones-with-strong-9yaYGr,Bioassay_Biopesticide_Larva_Pupa_PEST analysis_Alphitobius diaperinus_Weight gain_Mealworm_Toxicology_Biology,0.0,0.0,0.0
10.1016/j.eurpsy.2016.01.192,The stigma of mental illness in children and adolescents: A systematic review,,"['A. Kaushik', 'E. Kostaki', 'S. Fewings', 'G. Thomas', 'M. Kyriakopoulos']",2016.0,"['0924-9338', '1778-3585']",1.0,0.0,10.0,11.0,https://scite.ai/reports/the-stigma-of-mental-illness-2yRyMJ,No data.,0.0,0.0,0.0
10.2139/ssrn.2740546,How Do Rights Revolutions Occur? Free Speech and the First Amendment,,"['Daniel L. Chen', 'Susan Yeh']",2016.0,['1556-5068'],1.0,0.0,4.0,5.0,https://scite.ai/reports/how-do-rights-revolutions-occur-AdZmRa,Precedent_Norm (social)_Pluralistic ignorance_Political science_Public law_Social change_Incentive_Democracy_Social psychology_Politics,1.0,0.0,1.0
10.1596/1813-9450-7850,Casting the Tax Net Wider: Experimental Evidence from Costa Rica,,"['Anne Brockmeyer', 'Marco Hernandez', 'Stewart Kettle', 'Spencer Smith']",2016.0,['1813-9450'],1.0,0.0,15.0,16.0,https://scite.ai/reports/casting-the-tax-net-wider-MAjgYd,Value-added tax_Indirect tax_Business_Labour economics_Tax credit_Direct tax_Tax avoidance_Tax reform_Ad valorem tax_State income tax,0.0,0.0,0.0
10.2119/molmed.2016.00003,Plasma Fibrinogen Is a Natural Deterrent to Amyloid β-Induced Platelet Activation and Neuronal Toxicity,27262026.0,"['Vijay K Sonkar', 'Paresh P Kulkarni', 'Susheel N Chaurasia', 'Ayusman Dash', 'Abhishek Jauhari', 'Devendra Parmar', 'Sanjay Yadav', 'Debabrata Dash']",2016.0,"['1076-1551', '1528-3658']",1.0,0.0,6.0,7.0,https://scite.ai/reports/plasma-fibrinogen-is-a-natural-AdO1Kj,Internal medicine_Endocrinology_P3 peptide_Chemistry_Clot retraction_Fibrinogen_Extracellular_Cognitive decline_Platelet activation_Amyloid precursor protein_Biochemistry_Platelet,0.0,0.0,0.0
10.1371/journal.pone.0150008,"Evaluation of the Activity of the Essential Oil from an Ornamental Flower against Aedes aegypti: Electrophysiology, Molecular Dynamics and Behavioral Assays",26927837.0,"['Patrícia C. Bezerra-Silva', 'Kamilla A. Dutra', 'Geanne K. N. Santos', 'Rayane C. S. Silva', 'Jorge Iulek', 'Paulo Milet-Pinheiro', 'Daniela M. A. F. Navarro']",2016.0,['1932-6203'],1.0,0.0,3.0,4.0,https://scite.ai/reports/evaluation-of-the-activity-of-1aa1EW,Zingiberaceae_Essential oil_Aedes aegypti_Undecanal_Dodecanal_Dengue virus_Aedes_Etlingera elatior_Food science_Botany_Biology,0.0,0.0,0.0
10.1111/jpet.12212,Asymmetric Punishment as an Instrument of Corruption Control,,"['Karna Basu', 'Kaushik Basu', 'Tito Cordella']",2016.0,['1097-3923'],1.0,0.0,19.0,20.0,https://scite.ai/reports/asymmetric-punishment-as-an-instrument-OwAeQn,No data.,0.0,0.0,0.0
10.3390/molecules21111453,Biotransformation of Bicyclic Halolactones with a Methyl Group in the Cyclohexane Ring into Hydroxylactones and Their Biological Activity,27809258.0,"['Katarzyna Wińska', 'Małgorzata Grabarczyk', 'Wanda Mączka', 'Barbara Żarowska', 'Gabriela Maciejewska', 'Katarzyna Dancewicz', 'Beata Gabryś', 'Antoni Szumny', 'Mirosław Anioł']",2016.0,['1420-3049'],1.0,0.0,2.0,3.0,https://scite.ai/reports/biotransformation-of-bicyclic-halolactones-with-31OjVd,Chemical synthesis_Biological activity_Organic chemistry_Chemistry_Bicyclic molecule_Cyclohexane_Methyl group_Yarrowia_Biotransformation_Halogenation_Stereochemistry,0.0,0.0,0.0
10.1016/j.cellimm.2015.09.011,Tolerance and immune suppression in the tumor microenvironment,26435343.0,['Suzanne Ostrand-Rosenberg'],2016.0,['0008-8749'],1.0,0.0,12.0,13.0,https://scite.ai/reports/tolerance-and-immune-suppression-in-jVYevd,Immunology_Tumor microenvironment_Immunotherapy_Immune tolerance_Immunity_Population_Tumor Escape_Myeloid-derived Suppressor Cell_Biology_Immune system,0.0,0.0,0.0
10.1016/j.athoracsur.2016.02.087,Influence of Age and Weight on Technical Repair of Tetralogy of Fallot,,"['Michael E.A. Cunningham', 'Mary T. Donofrio', 'Syed Murfad Peer', 'David Zurakowski', 'Richard Jonas', 'Pranava Sinha']",2016.0,['0003-4975'],1.0,0.0,6.0,7.0,https://scite.ai/reports/influence-of-age-and-weight-GKNwQ6,Surgery_Univariate analysis_Logistic regression_Odds ratio_Retrospective cohort study_Tetralogy of Fallot_Continuous variable_Independent predictor_Confidence interval_Medicine,0.0,0.0,0.0
10.1016/j.toxicon.2015.11.001,In vivo exposure to northern diatoms arrests sea urchin embryonic development,,"['Elena Gudimova', 'Hans C. Eilertsen', 'Trond Ø. Jørgensen', 'Espen Hansen']",2016.0,['0041-0101'],1.0,0.0,5.0,6.0,https://scite.ai/reports/in-vivo-exposure-to-northern-diatoms-zjbPr9,Strongylocentrotus droebachiensis_Sea urchin_Attheya longicornis_Chaetoceros_Diatom_Chaetoceros furcellatus_Skeletonema marinoi_Botany_Egg incubation_Biology,0.0,0.0,0.0
10.1111/pce.12828,Petunia hybridaPDR2 is involved in herbivore defense by controlling steroidal contents in trichomes,,"['Joëlle Sasse', 'Markus Schlegel', 'Lorenzo Borghi', 'Friederike Ullrich', 'Miyoung Lee', 'Guo-Wei Liu', 'José-Luis Giner', 'Oliver Kayser', 'Laurent Bigler', 'Enrico Martinoia', 'Tobias Kretzschmar']",2016.0,['0140-7791'],1.0,0.0,9.0,10.0,https://scite.ai/reports/petunia-hybridapdr2-is-involved-in-arbldM,Genetically modified crops_Spodoptera littoralis_Secondary metabolism_Secondary metabolite_Metabolite_Petunia_Chemical defense_Trichome_Botany_Biology,0.0,0.0,0.0
10.1111/tpj.13326,PP2A-B′γ modulates foliartrans-methylation capacity and the formation of 4-methoxy-indol-3-yl-methyl glucosinolate in Arabidopsis leaves,,"['Moona Rahikainen', 'Andrea Trotta', 'Sara Alegre', 'Jesús Pascual', 'Katariina Vuorinen', 'Kirk Overmyer', 'Barbara Moffatt', 'Stéphane Ravanel', 'Erich Glawischnig', 'Saijaliisa Kangasjärvi']",2016.0,['0960-7412'],1.0,0.0,40.0,41.0,https://scite.ai/reports/pp2a-b-modulates-foliartrans-methylation-capacity-and-65vDmp,Myrosinase_Indole test_Brassicaceae_Arabidopsis thaliana_Glucosinolate_Arabidopsis_Transmethylation_Methylation_Biochemistry_Biology,0.0,0.0,0.0
10.1111/imb.12246,Gustatory receptors in Lepidoptera: chemosensation and beyond,,"['A. R. Agnihotri', 'A. A. Roy', 'R. S. Joshi']",2016.0,['0962-1075'],1.0,0.0,31.0,32.0,https://scite.ai/reports/gustatory-receptors-in-lepidoptera-chemosensation-6pkXAp,Gene_Stimulus (physiology)_Receptor_Lepidoptera genitalia_Ecology_Phylogenetic tree_Gustatory system_Insect_Gene duplication_Evolutionary biology_Biology,0.0,0.0,0.0
10.1177/0886260515586359,"Experience of Domestic Violence During Childhood, Intimate Partner Violence, and the Deterrent Effect of Awareness of Legal Consequences",,"['Ahyoung Song', 'Suzanne L. Wenzel', 'Jae Yop Kim', 'Boyoung Nam']",2016.0,"['0886-2605', '1552-6518']",1.0,0.0,10.0,11.0,https://scite.ai/reports/experience-of-domestic-violence-during-O5Mk4n,Human factors and ergonomics_Occupational safety and health_Injury prevention_Child abuse_Poison control_Suicide prevention_Domestic violence_Medicine_Certainty_Social psychology,0.0,0.0,0.0
10.3389/fpsyg.2016.00101,Using Caffeine Pills for Performance Enhancement. An Experimental Study on University Students’ Willingness and Their Intention to Try Neuroenhancements,26903909.0,"['Ralf Brand', 'Helen Koch']",2016.0,['1664-1078'],1.0,0.0,3.0,4.0,https://scite.ai/reports/using-caffeine-pills-for-performance-zMyGz3,Norm (social)_Psychology_Alternative medicine_Perception_Predictive power_Neuroenhancement_Psychological Theory_Clinical psychology_Structural equation modeling_Social psychology_Pill,0.0,0.0,0.0
10.1111/1745-9133.12241,The Policy-to-Perceptions Link in Deterrence,,"['Greg Pogarsky', 'Thomas A. Loughran']",2016.0,['1538-6473'],1.0,1.0,20.0,22.0,https://scite.ai/reports/the-policy-to-perceptions-link-in-deterrence-e8zgbp,Psychology_Perception_Deterrence theory_Criminology,0.0,0.0,0.0
10.1002/etc.3567,Effects of carbon dioxide on juveniles of the freshwater mussel (Lampsilis siliquoidea[Unionidae]),,"['Diane L. Waller', 'Michelle R. Bartsch', 'Kim T. Fredricks', 'Lynn A. Bartsch', 'Susan M. Schleis', 'Sheldon H. Lee']",2016.0,['0730-7268'],1.0,1.0,10.0,12.0,https://scite.ai/reports/effects-of-carbon-dioxide-on-8Qd1j2,Juvenile_Animal science_Unionidae_Asian carp_Carp_Mussel_Lampsilis siliquoidea_Biota_Toxicology_Carbon dioxide_Biology,0.0,0.0,0.0
10.1007/978-94-017-9978-2_10,Silicon and Insect Pest Resistance,,"['Yongchao Liang', 'Miroslav Nikolic', 'Richard Bélanger', 'Haijun Gong', 'Alin Song']",2015.0,[],1.0,0.0,24.0,25.0,https://scite.ai/reports/silicon-and-insect-pest-resistance-Y2KjvG,Palatability_Arthropod mouthparts_Jasmonic acid_Defence response_Pest infestation_Insect pest_Herbivore_Botany_Defence mechanisms_Biology,0.0,0.0,0.0
10.1016/j.jinsphys.2015.07.001,"Suboptimal nutrient balancing despite dietary choice in glucose-averse German cockroaches, Blattella germanica",,"['Kim Jensen', 'Coby Schal', 'Jules Silverman']",2015.0,['0022-1910'],1.0,0.0,4.0,5.0,https://scite.ai/reports/suboptimal-nutrient-balancing-despite-dietary-a6lnGx,Nutrient_Ecology_Sexual maturity_Fructose_Cockroach_Carbohydrate_Toxicology_Human nutrition_Biology_Taste_Optimal foraging theory,0.0,0.0,0.0
10.1163/1568539x-00003288,Effects of lepidopteran eyespot components on the deterrence of predatory birds,,"['C. Blut', 'K. Lunau']",2015.0,"['0005-7959', '1568-539X']",1.0,0.0,1.0,2.0,https://scite.ai/reports/effects-of-lepidopteran-eyespot-components-186LX0,Illusion_Eyespot_Communication_Deterrence theory_Biology_Zoology,0.0,0.0,0.0
10.26686/lew.v0i0.3897,"Does Distance Still Matter For Internal Migration And, If So, How? Evidence From 1986 To 2006",,"['Omoniyi Alimi', 'David Mare', 'Jacques Poot']",2015.0,['2463-2600'],1.0,0.0,1.0,2.0,https://scite.ai/reports/does-distance-still-matter-for-da684b,Goodness of fit_Econometrics_Distance decay_Geography_Internal migration_Socioeconomic differences_Travel time_Gravity model of trade,0.0,0.0,0.0
10.3390/md13063672,"Low-Molecular-Weight Metabolites from Diatoms: Structures, Biological Roles and Biosynthesis",26065408.0,"['Valentin Stonik', 'Inna Stonik']",2015.0,['1660-3397'],1.0,0.0,30.0,31.0,https://scite.ai/reports/low-molecular-weight-metabolites-from-diatoms-structures-1P2Ky0,Nutrient_Biomineralization_Terpenoid_Diatom_Biomass_Carotenoid_Energy source_Biochemistry_Algae_Botany_Biology,0.0,0.0,0.0
